B	muFe	ms1	ms2	ms3	ms4	ms5	ms6	ms7	ms8	ms9	ms10
0.9565643434343434	16.59001	7.16586846905066e8	7.778459377144339e8	7.085630598887151e8	7.710620134075485e8	5.3273470577785754e8	6.671684024476402e8	5.427035584612811e8	6.604894321981778e8	6.00220959915313e8	6.060437792810168e8
0.9565643434343434	16.80001	7.236671922651682e8	7.855800972724513e8	7.15483986014552e8	7.786625249656967e8	5.378773516120384e8	6.736553286445434e8	5.480591953878944e8	6.669176889139241e8	6.060076712852197e8	6.119104481984937e8
0.9565643434343434	17.010009999999998	7.307282382193478e8	7.93293648862509e8	7.223852791011134e8	7.862421443283862e8	5.430048323446548e8	6.801235697980995e8	5.534001698798102e8	6.733274894707892e8	6.117772482678835e8	6.177599722617749e8
0.9565643434343434	17.22001	7.377702746813805e8	8.00986900816775e8	7.292672362130177e8	7.938011858081039e8	5.481173791057106e8	6.865734094295942e8	5.587267023671556e8	6.797191137481931e8	6.175299522105219e8	6.235926123286445e8
0.9565643434343434	17.43001	7.44793583731818e8	8.086601531548028e8	7.3613014635672e8	8.013399552180004e8	5.532152167306511e8	6.930051233575271e8	5.640390073217229e8	6.86092834024311e8	6.232660373398257e8	6.294086221592667e8
0.9565643434343434	17.64001	7.517984399214064e8	8.163136979049206e8	7.42974290793343e8	8.088587502010949e8	5.582985640054082e8	6.994189799971225e8	5.693372934877648e8	6.924489152714361e8	6.289857510391315e8	6.352082486924576e8
0.9565643434343434	17.850009999999997	7.587851105592444e8	8.23947819409636e8	7.497999433361065e8	8.163578605432681e8	5.633676338991301e8	7.058152406447016e8	5.746217641012843e8	6.987876154366045e8	6.346893341119996e8	6.409917323079492e8
0.9565643434343434	18.06001	7.65753855986595e8	8.315627946158608e8	7.566073706324451e8	8.238375684704608e8	5.684226337854277e8	7.121941597478998e8	5.798926170982889e8	7.051091857081828e8	6.403770210323197e8	6.467593070756127e8
0.9565643434343434	18.27001	7.72704929837265e8	8.39158893350803e8	7.633968324328136e8	8.312981489314038e8	5.734637656526313e8	7.185559851626376e8	5.851500453130817e8	7.114138707694439e8	6.46049040182364e8	6.525112009925591e8
0.9565643434343434	18.48001	7.79638579285664e8	8.467363785848413e8	7.70168581846117e8	8.387398698667556e8	5.784912263038946e8	7.249009583976269e8	5.90394236666749e8	7.177019090396997e8	6.5170561407917e8	6.582476362083789e8
0.9565643434343434	18.690009999999997	7.865550452825241e8	8.542955066815206e8	7.769228655830309e8	8.461629924651036e8	5.835052075475427e8	7.312293148469967e8	5.956253743467151e8	7.239735329040277e8	6.573469595898961e8	6.639688292400122e8
0.9565643434343434	18.900009999999998	7.934545627798692e8	8.618365276357896e8	7.8365992418764e8	8.535677714071312e8	5.88505896378607e8	7.375412840122366e8	6.008436369777426e8	7.302289689319003e8	6.629732881372367e8	6.696749911760578e8
0.9565643434343434	19.11001	8.003373609451213e8	8.693596853012145e8	7.903799922584702e8	8.609544550981109e8	5.934934751515927e8	7.438370897131288e8	6.060491987850008e8	7.364684380857868e8	6.685848058949631e8	6.753663278716049e8
0.9565643434343434	19.32001	8.072036633656636e8	8.768652176065915e8	7.970832986588866e8	8.683232858897471e8	5.984681217453452e8	7.501169502895415e8	6.112422297495258e8	7.426921559197525e8	6.741817139743217e8	6.810430401340004e8
0.9565643434343434	19.530009999999997	8.140536882435879e8	8.843533567626948e8	8.037700667182379e8	8.75674500291841e8	6.034300097202841e8	7.563810787934437e8	6.164228957565279e8	7.489003327693291e8	6.797642086020566e8	6.867053239002197e8
0.9565643434343434	19.740009999999998	8.2088764858205e8	8.918243294595499e8	8.104405144235423e8	8.830083291743269e8	6.083793084685203e8	7.626296831724501e8	6.215913587370266e8	7.550931739323703e8	6.853324812902638e8	6.923533704057716e8
0.9565643434343434	19.95001	8.277057523629849e8	8.99278357055075e8	8.170948546027801e8	8.903249979602336e8	6.133161833571466e8	7.688629664450881e8	6.267477768031886e8	7.612708798420446e8	6.908867189983935e8	6.979873663465335e8
0.9565643434343434	20.16001	8.345082027170184e8	9.067156557551163e8	8.23733295099894e8	8.976247268102578e8	6.182407958652922e8	7.750811268681602e8	6.318923043775251e8	7.67433646232035e8	6.964271042883967e8	7.036074940329268e8
0.9565643434343434	20.37001	8.412951980859413e8	9.141364367858771e8	8.303560389421252e8	9.049077307988471e8	6.231533037149299e8	7.812843580968918e8	6.370250923165233e8	7.735816642945231e8	7.01953815472704e8	7.092139315376273e8
0.9565643434343434	20.580009999999998	8.48066932378195e8	9.215409065586236e8	8.36963284500223e8	9.12174220083171e8	6.28053860996094e8	7.874728493379785e8	6.421462880288647e8	7.797151208311313e8	7.074670267559911e8	7.148068528365571e8
0.9565643434343434	20.79001	8.548235951174457e8	9.289292668274788e8	8.435552256415268e8	9.194244000642585e8	6.329426182867568e8	7.936467854960722e8	6.472560355885522e8	7.858341983975406e8	7.129669083706005e8	7.203864279440606e8
0.9570692929292929	0.00001	508861.21864640596	2.033365874695203e6	1.988911363277702e6	3.5586753218747946e6	8.343009747911363e6	2.6903865654952093e6	2.504966277208983e6	6.118206998712912e6	6.258186556820869e6	1.3085603149182799e6
0.9570692929292929	0.21001	2.4883068355066042e7	2.8064699392367866e7	2.6925365957306605e7	2.9410431017216872e7	2.245222824215149e7	2.5307006581981502e7	2.014919975905948e7	2.410629476052734e7	2.325674903111549e7	2.2890608576908518e7
0.9570692929292929	0.42001	3.6547502432147935e7	4.0770441683994755e7	3.8759764965335645e7	4.272472983143491e7	3.1515631399508543e7	3.5548906468864106e7	2.9073974126476433e7	3.5560938786400855e7	3.3548671699674096e7	3.3152592861166902e7
0.9570692929292929	0.63001	4.938426153407263e7	5.556844482297122e7	5.1527996835123986e7	5.688643083845497e7	3.944463876941963e7	4.341352603135472e7	3.675650080628227e7	4.633452033837608e7	4.322905603526068e7	4.240327643669699e7
0.9570692929292929	0.8400099999999999	6.422812001205783e7	7.187432209815662e7	6.636481405509729e7	7.312747715947866e7	4.878887155931351e7	5.903764099296067e7	4.5780464622113325e7	5.983891678606285e7	5.4770841273741364e7	5.4222499691074945e7
0.9570692929292929	1.05001	7.865341821171229e7	8.751952503086612e7	8.067067895731497e7	8.863988477850358e7	5.798582564611904e7	7.433561304295634e7	5.4824948151835404e7	7.303418947934724e7	6.611965289370155e7	6.5861333393914275e7
0.9570692929292929	1.26001	9.242400803534028e7	1.019649479029943e8	9.426892159584072e7	1.0293608737068957e8	6.826510828445664e7	8.748378642380406e7	6.536592270470472e7	8.609986774472383e7	7.814135780042918e7	7.79847176996586e7
0.9570692929292929	1.47001	1.0593167728084624e8	1.1602342417815766e8	1.0753956272420214e8	1.168079569681827e8	7.836541931025907e7	1.0039903998022155e8	7.584449699722543e7	9.895435026663019e7	8.999564948332545e7	8.996024641127528e7
0.9570692929292929	1.68001	1.1843630774683444e8	1.2901870831747471e8	1.1984874342169434e8	1.2969385250849836e8	8.80987969085033e7	1.1238804752750656e8	8.586357774054456e7	1.1088393567106491e8	1.0109673793904379e8	1.0117889180880858e8
0.9570692929292929	1.89001	1.2971018047433366e8	1.4076430744543368e8	1.3101461491393535e8	1.4144881020808348e8	9.741069530135913e7	1.2323389661736621e8	9.528042203034799e7	1.216612817454497e8	1.1125290897439332e8	1.1143748212558976e8
0.9570692929292929	2.10001	1.407013877918292e8	1.5217435679669523e8	1.4188151062164333e8	1.528639736699203e8	1.0657147924806888e8	1.3381981203446727e8	1.0457592755278815e8	1.3218660729070224e8	1.2119949664269336e8	1.2149241061313811e8
0.9570692929292929	2.31001	1.5144436845518616e8	1.6329074420348325e8	1.5248629316598362e8	1.6398185917960912e8	1.1559841416960709e8	1.441772163972971e8	1.1376361017083375e8	1.4249025258893538e8	1.3096123849997482e8	1.313675791547712e8
0.9570692929292929	2.52001	1.6197252868369406e8	1.741738723881703e8	1.6286788956985807e8	1.7486146416688278e8	1.2447051773224762e8	1.5432574866130406e8	1.2281460834373277e8	1.525888292396884e8	1.405363445534204e8	1.410586005431047e8
0.9570692929292929	2.73001	1.7245256220274678e8	1.8551149132571325e8	1.732830264622228e8	1.8614439420611358e8	1.3234393558565684e8	1.64151886794555e8	1.3076058726862708e8	1.623149064958819e8	1.4941177499904594e8	1.5000414393103454e8
0.9570692929292929	2.94001	1.8275914446248153e8	1.9666540670632496e8	1.835188051677916e8	1.9723880389406174e8	1.4007691580340496e8	1.7380639100559607e8	1.3857502998437753e8	1.71871694217831e8	1.581280958872279e8	1.587914137401325e8
0.9570692929292929	3.15001	1.9290726005697295e8	2.076514315624373e8	1.9359082839179492e8	2.0816100633542398e8	1.476817529013123e8	1.833042299399033e8	1.4626930038378447e8	1.812739472781718e8	1.6669924920107883e8	1.6743424549308324e8
0.9570692929292929	3.36001	2.0290969001782173e8	2.184830579924233e8	2.035123959053411e8	2.1892491362173086e8	1.5516892060652325e8	1.9265815990885013e8	1.5385309121097064e8	1.9053424054411483e8	1.7513711113167617e8	1.7594442731829107e8
0.9570692929292929	3.57001	2.1277745304124433e8	2.2917192129460418e8	2.1329496680815044e8	2.295425178740625e8	1.6254743816730762e8	2.0187916936802116e8	1.613347586852421e8	1.996634067620523e8	1.8345190781529978e8	1.8433211163132113e8
0.9570692929292929	3.78001	2.225201376325567e8	2.3972814946430668e8	2.2294850729904047e8	2.4002425330845374e8	1.6982514578375798e8	2.109768132342851e8	1.6872157439673227e8	2.0867086593321753e8	1.9165252790361953e8	1.9260612472087413e8
0.9570692929292929	3.99001	2.3214615669807354e8	2.5016063116476938e8	2.3248175709544635e8	2.5037927372580418e8	1.7700891550032735e8	2.1995946894606495e8	1.7601991838624546e8	2.175648776022555e8	1.9974676187521383e8	2.0077420382201725e8
0.9570692929292929	4.20001	2.4166294581975093e8	2.6047722447838798e8	2.4190243680986226e8	2.60615668592418e8	1.841048152812469e8	2.2883453573762053e8	1.8323542951433727e8	2.2635273720567742e8	2.0774148820793235e8	2.0884318158126935e8
0.9570692929292929	4.41001	2.5107711986185116e8	2.706849218309551e8	2.512174116640013e8	2.7074063369070035e8	1.911182384811915e8	2.3760859192807832e8	1.9037312422962776e8	2.350409310586814e8	2.1564282027616698e8	2.168191316322155e8
0.9570692929292929	4.62001	2.603945982321175e8	2.807899819376911e8	2.6043282237303075e8	2.807606075981199e8	1.9805400730820063e8	2.4628752064739034e8	1.9743749156486437e8	2.436352602460811e8	2.2345622373237646e8	2.247074849399423e8
0.9570692929292929	4.83001	2.6962070620968413e8	2.907980365636134e8	2.6955419097504014e8	2.9068138207807934e8	2.0491645644646734e8	2.5487661147802198e8	2.0443256998230392e8	2.521409407847837e8	2.3118661137375557e8	2.3251312384430927e8
0.9570692929292929	5.04001	2.7876025775343376e8	3.007141777906893e8	2.78586507281256e8	3.005081922856522e8	2.1170950133968365e8	2.6338064347147948e8	2.1136201017399368e8	2.6056268543510932e8	2.3883842060245356e8	2.4024045885927898e8
0.9570692929292929	5.25001	2.8781762380525535e8	3.1054303001396734e8	2.8753430015443015e8	3.102457911654631e8	2.184366944697991e8	2.7180395358526033e8	2.1822912686156687e8	2.689047711469451e8	2.4641567726436737e8	2.4789349197594714e8
0.9570692929292929	5.46001	2.9679678910699666e8	3.202888098424733e8	2.9640169677747816e8	3.198985113325768e8	2.2510127213660848e8	2.801504935807782e8	2.2503694188499948e8	2.7717109513574797e8	2.539220487099973e8	2.5547586928526804e8
0.9570692929292929	5.6700099999999996	3.057013998294921e8	3.2995537632310647e8	3.051924723194314e8	3.294703169421918e8	2.3170619364470682e8	2.884238776961904e8	2.317882203233756e8	2.8536522186835533e8	2.6136088824097857e8	2.6299092506331596e8
0.9570692929292929	5.8800099999999995	3.1453480378447366e8	3.3954627335120267e8	3.1391009185200554e8	3.389648474779845e8	2.3825417436536086e8	2.966274228755088e8	2.3848550099059632e8	2.934904227137096e8	2.687352726075094e8	2.704417189685124e8
0.9570692929292929	6.0900099999999995	3.233000845975098e8	3.490647657183365e8	3.225577459590578e8	3.483854549615812e8	2.4474771381468692e8	3.047641829403098e8	2.451311223513201e8	3.015497096242176e8	2.760480338522006e8	2.7783106763432163e8
0.9570692929292929	6.300009999999999	3.3200009092573535e8	3.585138699382403e8	3.311383811724573e8	3.577352357637898e8	2.5118911964517915e8	3.128369777930886e8	2.5172724467885295e8	3.0954586392101777e8	2.8330178651782763e8	2.8516157166559863e8
0.9570692929292929	6.510009999999999	3.4063746157979435e8	3.6789638075596243e8	3.3965472613313437e8	3.6701705795465344e8	2.5758052826153135e8	3.208484185160285e8	2.5827586910694087e8	3.1748146103407806e8	2.90498951025949e8	2.924356388380274e8
0.9570692929292929	6.720009999999999	3.492146472375656e8	3.772148940641694e8	3.4810931419593704e8	3.7623358494119865e8	2.6392392262907735e8	3.288009290555722e8	2.6477885409687087e8	3.253588918775419e8	2.9764177387098444e8	2.996555041396531e8
0.9570692929292929	6.930009999999999	3.577339293039762e8	3.86471826810668e8	3.56504503057788e8	3.853872959970038e8	2.7022114773279446e8	3.366967650493296e8	2.7123792974013156e8	3.3318038140858775e8	3.0473234514955485e8	3.06823247169551e8
0.9570692929292929	7.140009999999999	3.661974363670123e8	3.956694343709777e8	3.648424918789911e8	3.944805041738966e8	2.76473924058527e8	3.4453803024685264e8	2.7765471023820806e8	3.4094800481491345e8	3.1177261384647477e8	3.1394080731143016e8
0.9570692929292929	7.350009999999999	3.746071586178803e8	4.0480982577402776e8	3.7312533628231263e8	4.035153719966661e8	2.826838594000912e8	3.523266908934792e8	2.8403070483829325e8	3.486637016945651e8	3.1876440122201663e8	3.2100999702374417e8
0.9570692929292929	7.560009999999999	3.829649605380159e8	4.138949770996215e8	3.813549615458531e8	4.1249392527061987e8	2.888524592419358e8	3.600645883807836e8	2.903673274547582e8	3.5632928852725345e8	3.2570941258371437e8	3.280325135271901e8
0.9570692929292929	7.770009999999999	3.9127259210362935e8	4.2292674331212825e8	3.8953317425113636e8	4.2141806527496386e8	2.9498113592397964e8	3.6775345041477185e8	2.9666590516624737e8	3.639464696846567e8	3.326092476770739e8	3.350099491218388e8
0.9570692929292929	7.980009999999999	3.9953169871618223e8	4.3190686874989897e8	3.9766167260429364e8	4.302895795690783e8	3.010712167604561e8	3.7539490091081494e8	3.0292768574670464e8	3.7151684718573546e8	3.394654098898715e8	3.4194380032724804e8
0.9570692929292929	8.19001	4.077438300336218e8	4.408369964547518e8	4.0574205561218244e8	4.391101516018802e8	3.071239512563961e8	3.8299046879014045e8	3.091538443625174e8	3.790419293692621e8	3.462793144334805e8	3.4883547600728893e8
0.9570692929292929	8.40001	4.1591044784865594e8	4.497186764957967e8	4.137758312667718e8	4.478813692840249e8	3.131405175427824e8	3.9054159582470757e8	3.153454895472617e8	3.865231386283324e8	3.530522956378821e8	3.5568630461540467e8
0.9570692929292929	8.610009999999999	4.240329331386046e8	4.585533734188466e8	4.217644238667252e8	4.566047326580757e8	3.191220281320352e8	3.980496436548199e8	3.2150366854792327e8	3.939618183293328e8	3.597856134762011e8	3.624975406752975e8
0.9570692929292929	8.82001	4.321125923915195e8	4.673424729319076e8	4.2970918058638746e8	4.6528166078099346e8	3.2506953508081657e8	4.055159000843815e8	3.27629372122459e8	4.0135923901902634e8	3.6648045941700816e8	3.69270370594158e8
0.9570692929292929	9.030009999999999	4.401506632986616e8	4.76087287921711e8	4.376113773850162e8	4.739134979169849e8	3.3098403463335603e8	4.12941584743961e8	3.337235388567543e8	4.0871660400814736e8	3.7313796168782073e8	3.76005917891594e8
0.9570692929292929	9.24001	4.48148319889885e8	4.8478906388206774e8	4.45472224336856e8	4.825015191238604e8	3.3686647140890926e8	4.2032785419798017e8	3.3978705905902386e8	4.1603505440722597e8	3.7975919002141005e8	3.827052479151638e8
0.9570692929292929	9.450009999999999	4.561066771778535e8	4.934489838234873e8	4.532928704503042e8	4.910469353049449e8	3.427177421869573e8	4.2767580656222117e8	3.458207782818782e8	4.233156736795608e8	3.8634515994645685e8	3.89369372103186e8
0.9570692929292929	9.66001	4.640267953679464e8	5.020681727242809e8	4.6107440803545403e8	4.995508977883112e8	3.4853869933723414e8	4.349864856883109e8	3.518255005149047e8	4.305594917673742e8	3.928968366750406e8	3.9599925184780973e8
0.9570692929292929	9.870009999999999	4.719096836830496e8	5.106477015747513e8	4.6881787667143905e8	5.080145024868897e8	3.5433015393466216e8	4.422608849643002e8	3.578019910852096e8	4.377674888394073e8	3.9941513863328725e8	4.025958020032345e8
0.9570692929292929	10.08001	4.79756303845822e8	5.191885910597058e8	4.765242668176343e8	5.1643879368587863e8	3.6009287859431595e8	4.494999507740667e8	3.6375097929823595e8	4.449405987021865e8	4.0590094067438e8	4.09159894078841e8
0.9570692929292929	10.290009999999999	4.875675732555824e8	5.276918149183876e8	4.8419452310763425e8	5.248247674979011e8	3.658276100568472e8	4.567045856524633e8	3.696731608470413e8	4.520797119113287e8	4.12355077008781e8	4.156923591513461e8
0.9570692929292929	10.50001	4.953443678925015e8	5.3615830301612836e8	4.918295473598182e8	5.3317337502123475e8	3.715350515510107e8	4.638756511688181e8	3.755692000145587e8	4.591856786150094e8	4.187783438816992e8	4.2219399052598846e8
0.9570692929292929	10.710009999999999	5.030875249770729e8	5.445889441576217e8	4.99430201333891e8	5.414855252321283e8	3.772158749564425e8	4.7101397056691533e8	3.8143973169059694e8	4.662593111574178e8	4.2517150202422523e8	4.286655461728898e8
0.9570692929292929	10.92001	5.107978454103303e8	5.529845886683836e8	5.0699730925942194e8	5.497620876381878e8	3.828707227874736e8	4.781203311866278e8	3.872853632222302e8	4.7330138646670544e8	4.3153527890137583e8	4.3510775096167266e8
0.9570692929292929	11.130009999999999	5.184760960163177e8	5.613460507673465e8	5.145316601595052e8	5.580038947170125e8	3.8850021001544505e8	4.851954866888753e8	3.931066761145495e8	4.803126482493576e8	4.378703707773816e8	4.415212987145899e8
