B	muFe	ms1	ms2	ms3	ms4	ms5	ms6	ms7	ms8	ms9	ms10
0.9744999999999999	1.66	3.450017982940069e8	3.7104064171601784e8	3.728613410598608e8	3.728613410598608e8	2.640576638777581e8	3.265940850765862e8	2.5781115576461646e8	3.239355505345506e8	2.9772341853042924e8	2.968774466022416e8
0.9744999999999999	1.8099999999999998	3.7086631272064036e8	3.985817892964177e8	4.003535703685352e8	4.003535703685352e8	2.8299490971205497e8	3.507552356346612e8	2.7691302745035744e8	3.4805414765148294e8	3.195987173761971e8	3.1886090890862495e8
0.9744999999999999	1.96	3.963805187412453e8	4.2573192035452145e8	4.274435305723838e8	4.274435305723838e8	3.0162144064980894e8	3.745680905609196e8	2.95741441714583e8	3.718351641270834e8	3.411489685237179e8	3.405288189538703e8
0.9744999999999999	2.11	4.2157549903708607e8	4.5252595688676846e8	4.541673041373067e8	4.541673041373067e8	3.199656177243951e8	3.980638239472602e8	3.1432085000747377e8	3.95308689249417e8	3.624033935225941e8	3.619094028973177e8
0.9744999999999999	2.26	4.464775690234712e8	4.789934465561353e8	4.8055540808861476e8	4.8055540808861476e8	3.380513873007453e8	4.212688069130075e8	3.3267193850733e8	4.1850018652826506e8	3.833867014295286e8	3.830265394963348e8
0.9744999999999999	2.4099999999999997	4.711092757772977e8	5.051596913591024e8	5.066339645582564e8	5.066339645582564e8	3.558992152459739e8	4.442056170357582e8	3.508124191888146e8	4.414314644869892e8	4.0412003863457984e8	4.039006735979695e8
0.9744999999999999	2.5599999999999996	4.958639301560138e8	5.314834152773045e8	5.3288283134797096e8	5.3288283134797096e8	3.739118508548236e8	4.6728901145107067e8	3.6907257025467795e8	4.6448956473425126e8	4.2500542565614426e8	4.2490852038965195e8
0.9744999999999999	2.7099999999999995	5.2120746521948797e8	5.5850767215126e8	5.598696984068043e8	5.598696984068043e8	3.9256457744709355e8	4.910098849758146e8	3.87843482470859e8	4.881327006185987e8	4.465185280151109e8	4.464960298120835e8
0.9744999999999999	2.86	5.463767243662723e8	5.853395638642198e8	5.866594147527759e8	5.866594147527759e8	4.110680479203158e8	5.14560074275805e8	4.064810001274812e8	5.116087226733869e8	4.6787397885368454e8	4.679290454338633e8
0.9744999999999999	3.01	5.713819629337584e8	6.11990453150587e8	6.132636598705018e8	6.132636598705018e8	4.2943120038910264e8	5.379496736037216e8	4.249930011979315e8	5.349274943481536e8	4.890811209777506e8	4.8921669845835596e8
0.9744999999999999	3.1599999999999997	5.96232352432999e8	6.384704995330257e8	6.396928746201866e8	6.396928746201866e8	4.4766201974045795e8	5.611877076534688e8	4.4338652952832437e8	5.580978350642773e8	5.101483061947527e8	5.103671528762404e8
0.9744999999999999	3.3099999999999996	6.20936141078694e8	6.647888377668542e8	6.659564451186407e8	6.659564451186407e8	4.6576767967496777e8	5.842822902487646e8	4.616679185363619e8	5.811276750097301e8	5.3108304245116526e8	5.3138774893921494e8
0.9744999999999999	3.4599999999999995	6.455007843437496e8	6.909537229317262e8	6.92062852225944e8	6.92062852225944e8	4.837546581059781e8	6.072407533624971e8	4.798428917909442e8	6.040241810071994e8	5.518921134458358e8	5.522851198132725e8
0.9744999999999999	3.6099999999999994	6.699330521934342e8	7.169726495812228e8	7.180197942840917e8	7.180197942840917e8	5.0162883185266966e8	6.300697530604517e8	4.9791664560919154e8	6.267938598817377e8	5.725816768386956e8	5.730652873713073e8
0.9744999999999999	3.76	6.942391179612504e8	7.428524504743233e8	7.438342888066993e8	7.438342888066993e8	5.193955550484281e8	6.527753572844304e8	5.1589391749988574e8	6.494426441183634e8	5.931573456157681e8	5.937337415677457e8
0.9744999999999999	3.9099999999999997	7.184246326166683e8	7.685993790630656e8	7.695127574255874e8	7.695127574255874e8	5.370597246030546e8	6.753631191882286e8	5.3377904334675837e8	6.719759634296651e8	6.13624256056181e8	6.142955067519773e8
0.9744999999999999	4.06	7.424947872942876e8	7.942191789296343e8	7.95061097387497e8	7.95061097387497e8	5.546258352710093e8	6.97838138867358e8	5.515760055451169e8	6.943988050027876e8	6.339871249368492e8	6.347551974885483e8
0.9744999999999999	4.21	7.664543663050451e8	8.197171426435384e8	8.204847421489065e8	8.204847421489065e8	5.72098026298978e8	7.20205115680294e8	5.692884738043869e8	7.167157645687108e8	6.54250298013654e8	6.551170658709127e8
0.9744999999999999	4.359999999999999	7.903077923657516e8	8.450981619705503e8	8.457887130603924e8	8.457887130603924e8	5.894801211945196e8	7.424683928793759e8	5.869198399555969e8	7.389310899690815e8	6.744177913728362e8	6.753850418819779e8
0.9744999999999999	4.51	8.140591654177006e8	8.703667709578439e8	8.709776637122957e8	8.709776637122957e8	6.067756618318528e8	7.646319959073387e8	6.044732478204714e8	7.610487185429078e8	6.944933269103348e8	6.955627680272611e8
0.9744999999999999	4.659999999999999	8.377122961260089e8	8.955271831093682e8	8.960559181930741e8	8.960559181930741e8	6.239879378626393e8	7.866996654392923e8	6.219516189837905e8	7.830723093862318e8	7.144803629404461e8	7.156536292169077e8
0.9744999999999999	4.81	8.612707349363939e8	9.205833236262795e8	9.210275042649889e8	9.210275042649889e8	6.411200122082894e8	8.086748860369895e8	6.393576751446337e8	8.050052713302219e8	7.343821207376786e8	7.356607786802095e8
0.9744999999999999	4.96	8.847377973985856e8	9.455388575008258e8	9.458961822697078e8	9.458961822697078e8	6.581747432617952e8	8.30560911116685e8	6.566939575931277e8	8.268507873216732e8	7.542016076620873e8	7.555871605467697e8
0.9744999999999999	5.109999999999999	9.081165863345072e8	9.703972141062906e8	9.706654704259965e8	9.706654704259965e8	6.751548043103504e8	8.523607848018755e8	6.739628442581472e8	8.486118357633721e8	7.73941637397875e8	7.754355296107714e8
0.9744999999999999	5.26	9.314100113254106e8	9.951616088100877e8	9.953386670623354e8	9.953386670623354e8	6.920627005980523e8	8.740773611297584e8	6.9116656469125e8	8.702912092714552e8	7.936048477396778e8	7.952084687021844e8
0.9744999999999999	5.409999999999999	9.546208059093353e8	1.0198350620447537e9	1.0199188702328143e9	1.0199188702328143e9	7.089007843744715e8	8.95713320997935e8	7.083072132884226e8	8.918915312271367e8	8.131937162852087e8	8.149084040145587e8
0.9744999999999999	5.56	9.777515428140295e8	1.044420416198283e9	1.0444089950880151e9	1.0444089950880151e9	7.256712682160684e8	9.172711871726513e8	7.253867609999561e8	9.134152704360908e8	8.327105743317856e8	8.345376186798254e8
0.9744999999999999	5.71	1.0008046474966154e9	1.0689203506249704e9	1.0688117893116897e9	1.0688117893116897e9	7.423762368599063e8	9.387533376265783e8	7.424070657374387e8	9.348647541570741e8	8.521576192253417e8	8.540982648323194e8
0.9744999999999999	5.859999999999999	1.0237824102176586e9	1.0933373950299597e9	1.0931298468835225e9	1.0931298468835225e9	7.590176577505424e8	9.601620174309678e8	7.593698816532325e8	9.56242179719163e8	8.715369253701974e8	8.735923743655678e8
0.9744999999999999	6.01	1.0466869968419646e9	1.1176739414406817e9	1.1173656203878272e9	1.1173656203878272e9	7.755973904692429e8	9.814993493919386e8	7.762768674403695e8	9.775496249128665e8	8.908504540755153e8	8.930218685532132e8
0.9744999999999999	6.159999999999999	1.0695204585284828e9	1.1419322549459388e9	1.141521432054111e9	1.141521432054111e9	7.921171951890715e8	1.0027673435914466e9	7.931295937779832e8	9.987890573116744e8	9.101000623872803e8	9.123885666793989e8
0.9744999999999999	6.31	1.0922847404481041e9	1.16611448335638e9	1.1655994836879313e9	1.1655994836879313e9	8.085787402775159e8	1.0239679059697421e9	8.09929550029097e8	1.0199623426576246e9	9.292875110323732e8	9.316941938022249e8
0.9744999999999999	6.46	1.11498168964747e9	1.1902226659178092e9	1.1896018656273081e9	1.1896018656273081e9	8.24983609151053e8	1.0451028460659765e9	8.266781502816385e8	1.041071252424905e9	9.484144715831058e8	9.509403877557935e8
0.9744999999999999	6.609999999999999	1.1376130621603975e9	1.2142587411899807e9	1.2135305648405921e9	1.2135305648405921e9	8.413333064707074e8	1.0661738840172919e9	8.433767388110106e8	1.0621174706590664e9	9.674825329349551e8	9.70128705481692e8
0.9744999999999999	6.76	1.1601805294543853e9	1.238224554187826e9	1.2373874722658157e9	1.2373874722658157e9	8.576292637555261e8	1.0871826569025176e9	8.600265950312377e8	1.0831026001763287e9	9.864932071774726e8	9.892606287675693e8
0.9744999999999999	6.909999999999999	1.1826856842876592e9	1.262121862869248e9	1.2611743894777446e9	1.2611743894777446e9	8.738728444804533e8	1.1081307245051017e9	8.766289379931142e8	1.1040281681955822e9	1.0054479349272578e9	1.0083375694605043e9
0.9744999999999999	7.06	1.2051300460422604e9	1.2859523440417874e9	1.284893034757521e9	1.284893034757521e9	8.900653487159672e8	1.1290195745597773e9	8.931849304795092e8	1.1248956314661267e9	1.0243480901831659e9	1.0273608742134562e9
0.9744999999999999	7.209999999999999	1.2275150655903385e9	1.3097175987518146e9	1.3085450486298945e9	1.3085450486298945e9	9.062080173595799e8	1.1498506275393875e9	9.096956827418327e8	1.14570638094623e9	1.0431949847554709e9	1.0463318288156546e9
0.9744999999999999	7.359999999999999	1.2498421297431257e9	1.333419157211137e9	1.3321319989249358e9	1.3321319989249358e9	9.223020360029378e8	1.1706252410306838e9	9.26162255915846e8	1.166461746080156e9	1.0619898723146989e9	1.0652516621513308e9
0.9744999999999999	7.51	1.2721125653263667e9	1.3570584833094027e9	1.3556553854138484e9	1.3556553854138484e9	9.3834853847251e8	1.191344713742151e9	9.42585665150307e8	1.1871629987157807e9	1.0807339520997193e9	1.0841215498256018e9
0.9744999999999999	7.659999999999999	1.2943276429202456e9	1.3806369787548335e9	1.3791166440625465e9	1.3791166440625465e9	9.543486100774857e8	1.2120102891815953e9	9.589668824778888e8	1.2078113566994646e9	1.0994283723201003e9	1.1029426174915311e9
0.9744999999999999	7.81	1.3164885802975783e9	1.4041559868803658e9	1.4025171509413712e9	1.4025171509413712e9	9.703032905944152e8	1.2326231590364172e9	9.753068394541547e8	1.2284079871806297e9	1.118074233283327e9	1.1217159439083688e9
0.9744999999999999	7.959999999999999	1.3385965455898287e9	1.4276167961482997e9	1.425858225824763e9	1.425858225824763e9	9.86213577014353e8	1.2531844662861469e9	9.916064295875108e8	1.2489540096545215e9	1.1366725902740765e9	1.1404425637575543e9
0.9744999999999999	8.11	1.3606526602072794e9	1.4510206433824985e9	1.4491411355109107e9	1.4491411355109107e9	1.0020804260758101e9	1.2736953080727952e9	1.0078665105802503e9	1.2694504987685046e9	1.1552244562094507e9	1.1591234702396612e9
0.9744999999999999	8.26	1.382658001536621e9	1.474368716753937e9	1.4723670968879514e9	1.4723670968879514e9	1.0179047566035638e9	1.2941567383522773e9	1.0240879063986185e9	1.2898984869143763e9	1.1737308040914714e9	1.177759617473249e9
0.9744999999999999	8.41	1.4046136054367146e9	1.4976621585426676e9	1.4955372797702131e9	1.4955372797702131e9	1.0336874516717395e9	1.3145697703469663e9	1.0402714091877832e9	1.3102989666263454e9	1.1921925692756038e9	1.1963519227138906e9
0.9744999999999999	8.559999999999999	1.4265204685507746e9	1.5209020676964626e9	1.5186528095256367e9	1.5186528095256367e9	1.0494293606070627e9	1.3349353788179178e9	1.0564177810459619e9	1.3306528928027875e9	1.2106106515723166e9	1.214901268410031e9
0.9744999999999999	8.709999999999999	1.4483795504517143e9	1.5440895022046025e9	1.5417147695131516e9	1.5417147695131516e9	1.0651313008467196e9	1.355254502172644e9	1.0725277556702732e9	1.3509611847672734e9	1.228985917196532e9	1.2334085041100612e9
0.9744999999999999	8.86	1.4701917756351745e9	1.5672254813028874e9	1.5647242033466706e9	1.5647242033466706e9	1.0807940596638584e9	1.3755280444231083e9	1.0886020398856323e9	1.3712247281833427e9	1.2473192005784333e9	1.2518744482339709e9
0.9744999999999999	9.01	1.4919580353734355e9	1.5903109875247688e9	1.5876821170008647e9	1.5876821170008647e9	1.0964183957719624e9	1.395756877007012e9	1.1046413150669396e9	1.3914443768354073e9	1.2656113060476947e9	1.2702998897211826e9
0.9744999999999999	9.16	1.513679189442254e9	1.613346968611515e9	1.6105894807722313e9	1.6105894807722313e9	1.1120050408187158e9	1.4159418404838097e9	1.1206462384635444e9	1.4116209542875276e9	1.2838630094020152e9	1.288685589565296e9
0.9744999999999999	9.309999999999999	1.5353560677310452e9	1.6363343392933822e9	1.6334472311074953e9	1.6334472311074953e9	1.1275547007785735e9	1.4360837461162612e9	1.1366174444342058e9	1.43175525543002e9	1.3020750593694205e9	1.3070322822449443e9
0.9744999999999999	9.459999999999999	1.5569894717461634e9	1.6592739829523268e9	1.6562562723104694e9	1.6562562723104694e9	1.1430680572523398e9	1.4561833773466554e9	1.1525555456000524e9	1.451848047923377e9	1.3202481789734511e9	1.3253406770597105e9
0.9744999999999999	9.61	1.578580176016077e9	1.6821667531760805e9	1.6790174781370735e9	1.6790174781370735e9	1.158545768681504e9	1.4762414911766005e9	1.1684611339220922e9	1.47190007354766e9	1.338383066808856e9	1.3436114593785775e9
0.9744999999999999	9.76	1.6001289294058678e9	1.7050134752119222e9	1.7017316932876203e9	1.7017316932876203e9	1.1739884714840105e9	1.4962588194577858e9	1.1843347817092607e9	1.491912049465133e9	1.3564803982351077e9	1.3618452918078864e9
0.9744999999999999	9.91	1.6216364563488047e9	1.7278149473285453e9	1.7243997348044064e9	1.7243997348044064e9	1.1893967811177773e9	1.516236070101001e9	1.2001770425626686e9	1.5118846694027061e9	1.3745408264941413e9	1.38004281528535e9
0.9744999999999999	10.059999999999999	1.6431034580008445e9	1.750571942092637e9	1.7470223933819127e9	1.7470223933819127e9	1.204771293077553e9	1.5361739282094855e9	1.215988452260833e9	1.53181860476069e9	1.3925649837582948e9	1.3982046501056798e9
0.9744999999999999	10.209999999999999	1.6645306133242378e9	1.7732852075670955e9	1.769600434596348e9	1.769600434596348e9	1.2201125838301826e9	1.5560730571426833e9	1.231769529590437e9	1.5517145056532557e9	1.4105534821136265e9	1.4163313968830874e9
0.9744999999999999	10.36	1.6859185801056013e9	1.7959554684364939e9	1.792134600060661e9	1.792134600060661e9	1.2354212116930404e9	1.5759340995154188e9	1.2475207771267524e9	1.5715730018859205e9	1.428506914483654e9	1.4344236374554365e9
0.9744999999999999	10.51	1.7072679959131515e9	1.8185834270654376e9	1.814625608510477e9	1.814625608510477e9	1.25069771765969e9	1.5957576781373386e9	1.2632426819674876e9	1.59139470387459e9	1.4464258554978306e9	1.452481935734439e9
0.9744999999999999	10.66	1.728579478997656e9	1.841169764494442e9	1.8370741568259237e9	1.8370741568259237e9	1.265942626176821e9	1.615544396897081e9	1.2789357164233263e9	1.611180203510549e9	1.4643108623088846e9	1.470506838505752e9
0.9744999999999999	10.809999999999999	1.7498536291411142e9	1.8637151413781922e9	1.8594809209942975e9	1.8594809209942975e9	1.2811564458758886e9	1.6352948415950375e9	1.2946003386684937e9	1.63093007497518e9	1.482162475362515e9	1.4884988761825094e9
0.9744999999999999	10.959999999999999	1.7710910284570003e9	1.886220198869847e9	1.8818465570173929e9	1.8818465570173929e9	1.2963396702626796e9	1.655009580728497e9	1.310236993353988e9	1.6506448755080948e9	1.4999812191232095e9	1.5064585635158813e9
0.9744999999999999	11.11	1.792292242145126e9	1.9086855594556644e9	1.9041717017676294e9	1.9041717017676294e9	1.3114927783678343e9	1.6746891662323978e9	1.3258461121862032e9	1.670325146131898e9	1.5177676027588537e9	1.5243864002653797e9
0.9744999999999999	11.26	1.8134578192048285e9	1.9311118277428966e9	1.9264569737964509e9	1.9264569737964509e9	1.3266162353609493e9	1.694334134178688e9	1.3414281144734054e9	1.689971412336593e9	1.535522120787217e9	1.5422828718318453e9
0.9744999999999999	11.41	1.8345882931087105e9	1.953499591204566e9	1.948702974098209e9	1.948702974098209e9	1.3417104931308432e9	1.7139450054374936e9	1.35698340764199e9	1.7095841847263207e9	1.553245253686911e9	1.5601484498556828e9
0.9744999999999999	11.559999999999999	1.8556841824400294e9	1.9758494208837094e9	1.97091028683266e9	1.97091028683266e9	1.356775990834198e9	1.7335222863021586e9	1.3725123877249734e9	1.7291639596310935e9	1.570937468475187e9	1.5779835927825515e9
0.9744999999999999	11.709999999999999	1.876745991495909e9	1.9981618720599732e9	1.9930794800086763e9	1.9930794800086763e9	1.3718131554147031e9	1.7530664690809388e9	1.3880154398241148e9	1.7487112196857176e9	1.5885992192546642e9	1.5957887463988667e9
0.9744999999999999	11.86	1.8977742108588061e9	2.0204374848810287e9	2.0152111061317642e9	2.0152111061317642e9	1.386822402094701e9	1.7725780326573725e9	1.4034929385477622e9	1.7682264343782208e9	1.6062309477312727e9	1.6135643443388896e9
0.9744999999999999	12.01	1.9187693179380596e9	2.0426767849609032e9	2.0373057028179321e9	2.0373057028179321e9	1.4018041348410552e9	1.7920574430214057e9	1.4189452484257722e9	1.7877100605695403e9	1.6238330837050588e9	1.6313108085654216e9
0.9744999999999999	12.16	1.939731777483686e9	2.06488028394763e9	2.0593637933756862e9	2.0593637933756862e9	1.4167587468068814e9	1.8115051537732253e9	1.4343727243030791e9	1.8071625429865782e9	1.641406045535666e9	1.6490285498257675e9
0.9744999999999999	12.309999999999999	1.9606620420739155e9	2.087048480061835e9	2.0813858873584633e9	2.0813858873584633e9	1.431686620750802e9	1.8309216066011434e9	1.4497757117132356e9	1.8265843146899867e9	1.6589502405842009e9	1.6667179680842845e9
0.9744999999999999	12.459999999999999	1.9815605525783846e9	2.1091818586084197e9	2.1033724810893643e9	2.1033724810893643e9	1.4465881294349043e9	1.850307231735935e9	1.465154547233159e9	1.845975797518647e9	1.6764660656326716e9	1.6843794529334273e9
0.9744999999999999	12.61	2.002427738598269e9	2.1312808924627435e9	2.1253240581596255e9	2.1253240581596255e9	1.4614636360030606e9	1.8696624483820796e9	1.4805095588202312e9	1.865337402511897e9	1.6939539072828448e9	1.7020133839842572e9
0.9744999999999999	12.76	2.0232640188847656e9	2.1533460425328665e9	2.1472410899027562e9	2.1472410899027562e9	1.4763134943403194e9	1.8889876651281922e9	1.4958410661329353e9	1.88466953031109e9	1.7114141423352313e9	1.7196201312377212e9
0.9744999999999999	12.91	2.0440698017374077e9	2.1753777581995473e9	2.1691240358454866e9	2.1691240358454866e9	1.4911380494150822e9	1.9082832803374016e9	1.511149380835868e9	1.903972571541821e9	1.7288471381498554e9	1.7372000554380074e9
0.9744999999999999	13.059999999999999	2.064845485383311e9	2.197376477734963e9	2.190973344137321e9	2.190973344137321e9	1.5059376376046977e9	1.927549682518998e9	1.5264348068901222e9	1.9232469071775422e9	1.7462532529896216e9	1.7547535084089708e9
0.9744999999999999	13.209999999999999	2.085591458338402e9	2.2193426287017264e9	2.212789451959543e9	2.212789451959543e9	1.5207125870054498e9	1.9467872506824799e9	1.5416976408299696e9	1.942492908886236e9	1.7636328363474832e9	1.7722808333745074e9
